alba_name,sub_code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
주유ㆍ세차,4100,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.767756108,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425,0.008294425
전단지배포,4120,0.005499892,0.005499892,0.005499892,0.005499892,0.005499893,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.846003021,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892,0.005499892
청소ㆍ미화,4130,0.006290235,0.006290235,0.006290235,0.006290235,0.175544126,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.654619522,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235,0.006290235
렌탈관리ㆍA/S,4135,0.005042753,0.858802913,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753,0.005042753
헤어ㆍ미용ㆍ네일샵,4140,0.003768192,0.107828307,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.790430518,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192,0.003768192
피부관리ㆍ마사지,4149,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.833217487,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518,0.005956518
반려동물케어,4160,0.007244165,0.007244165,0.007244165,0.007244165,0.122542323,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165,0.681865221,0.007244165,0.007244165,0.007244165,0.007244165,0.007244165
베이비시터ㆍ가사도우미,4170,0.007345391,0.794329055,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391,0.007345391
결혼ㆍ연회ㆍ장례도우미,4180,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.80852958,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.063710284,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857,0.004731857
판촉도우미,4190,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.821786484,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768,0.006364768
이벤트ㆍ행사스텝,4200,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.732162889,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.005530565,0.118511864,0.005530565,0.005530565,0.005530565
나레이터모델,4210,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.006375447,0.821487471
피팅모델,4220,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.82602531,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382,0.006213382
서비스?기타,4990,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.552947483,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.003723705,0.093928623,0.003723705,0.256307569,0.003723705
사무보조,6010,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.741274854,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184,0.009240184
